origin,destination,departure_time,arrival_time,fare,s,f
Colombo,Kandy,20:30,23:35,250.0,"[:Schedule {service_type: Luxury, arrival: 23:35, route_no: 22-7, route_type: Normal, departure: 20:30, Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 6.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,20:30,23:35,250.0,"[:Schedule {service_type: Luxury, arrival: 23:35, route_no: 22-7, route_type: Normal, departure: 20:30, Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 6.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,20:40,23:45,250.0,"[:Schedule {service_type: Luxury, arrival: 23:45, route_no: 22-7, route_type: Normal, departure: 20:40, Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 6.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,20:40,23:45,250.0,"[:Schedule {service_type: Luxury, arrival: 23:45, route_no: 22-7, route_type: Normal, departure: 20:40, Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 6.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,20:50,23:55,250.0,"[:Schedule {service_type: Luxury, arrival: 23:55, route_no: 22-7, route_type: Normal, departure: 20:50, Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 6.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,20:50,23:55,250.0,"[:Schedule {service_type: Luxury, arrival: 23:55, route_no: 22-7, route_type: Normal, departure: 20:50, Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 6.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,20:50,23:55,250.0,"[:Schedule {service_type: Luxury, arrival: 23:55, route_no: 22-7, route_type: Normal, departure: 20:50, Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 6.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,20:50,23:55,250.0,"[:Schedule {service_type: Luxury, arrival: 23:55, route_no: 22-7, route_type: Normal, departure: 20:50, Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 6.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,21:00,0:05,250.0,"[:Schedule {service_type: Luxury, arrival: 0:05, route_no: 22-7, route_type: Normal, departure: 21:00, Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 6.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,21:00,0:05,250.0,"[:Schedule {service_type: Luxury, arrival: 0:05, route_no: 22-7, route_type: Normal, departure: 21:00, Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 6.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,21:00,0:05,250.0,"[:Schedule {service_type: Luxury, arrival: 0:05, route_no: 22-7, route_type: Normal, departure: 21:00, Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 6.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,21:00,0:05,250.0,"[:Schedule {service_type: Luxury, arrival: 0:05, route_no: 22-7, route_type: Normal, departure: 21:00, Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 6.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,21:10,0:15,250.0,"[:Schedule {service_type: Luxury, arrival: 0:15, route_no: 22-7, route_type: Normal, departure: 21:10, Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 6.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,21:10,0:15,250.0,"[:Schedule {service_type: Luxury, arrival: 0:15, route_no: 22-7, route_type: Normal, departure: 21:10, Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 6.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,21:10,0:15,250.0,"[:Schedule {service_type: Luxury, arrival: 0:15, route_no: 22-7, route_type: Normal, departure: 21:10, Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 6.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,21:10,0:15,250.0,"[:Schedule {service_type: Luxury, arrival: 0:15, route_no: 22-7, route_type: Normal, departure: 21:10, Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 6.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,21:20,0:25,250.0,"[:Schedule {service_type: Luxury, arrival: 0:25, route_no: 22-7, route_type: Normal, departure: 21:20, Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 6.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,21:20,0:25,250.0,"[:Schedule {service_type: Luxury, arrival: 0:25, route_no: 22-7, route_type: Normal, departure: 21:20, Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 6.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,21:30,0:35,250.0,"[:Schedule {service_type: Luxury, arrival: 0:35, route_no: 22-7, route_type: Normal, departure: 21:30, Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 6.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,21:30,0:35,250.0,"[:Schedule {service_type: Luxury, arrival: 0:35, route_no: 22-7, route_type: Normal, departure: 21:30, Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 6.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,21:30,0:35,250.0,"[:Schedule {service_type: Luxury, arrival: 0:35, route_no: 22-7, route_type: Normal, departure: 21:30, Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 6.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,21:30,0:35,250.0,"[:Schedule {service_type: Luxury, arrival: 0:35, route_no: 22-7, route_type: Normal, departure: 21:30, Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 6.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,21:40,0:45,250.0,"[:Schedule {service_type: Luxury, arrival: 0:45, route_no: 22-7, route_type: Normal, departure: 21:40, Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 6.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,21:40,0:45,250.0,"[:Schedule {service_type: Luxury, arrival: 0:45, route_no: 22-7, route_type: Normal, departure: 21:40, Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 6.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,21:40,0:45,250.0,"[:Schedule {service_type: Luxury, arrival: 0:45, route_no: 22-7, route_type: Normal, departure: 21:40, Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 6.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,21:40,0:45,250.0,"[:Schedule {service_type: Luxury, arrival: 0:45, route_no: 22-7, route_type: Normal, departure: 21:40, Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 6.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,2:00,5:15,250.0,"[:Schedule {service_type: Semi-Luxury, arrival: 5:15, route_no: 21-6, route_type: normal, departure: 2:00, Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 12.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,2:00,5:15,250.0,"[:Schedule {service_type: Semi-Luxury, arrival: 5:15, route_no: 21-6, route_type: normal, departure: 2:00, Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 12.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,0:45,4:05,250.0,"[:Schedule {arrival: 4:05, route_no: 38-4, route_type: normal, departure: 0:45, Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 14.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,0:45,4:05,250.0,"[:Schedule {arrival: 4:05, route_no: 38-4, route_type: normal, departure: 0:45, Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 14.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,12:30,15:50,250.0,"[:Schedule {arrival: 15:50, route_no: 22-8, route_type: normal, departure: 12:30, Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 16.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,12:30,15:50,250.0,"[:Schedule {arrival: 15:50, route_no: 22-8, route_type: normal, departure: 12:30, Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 16.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,18:45,22:05,250.0,"[:Schedule {arrival: 22:05, route_no: 22-8, route_type: normal, departure: 18:45, Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 16.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,18:45,22:05,250.0,"[:Schedule {arrival: 22:05, route_no: 22-8, route_type: normal, departure: 18:45, Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 16.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,19:20,22:40,250.0,"[:Schedule {arrival: 22:40, route_no: 22-8, route_type: normal, departure: 19:20, Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 16.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,19:20,22:40,250.0,"[:Schedule {arrival: 22:40, route_no: 22-8, route_type: normal, departure: 19:20, Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 16.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,20:45,0:05,250.0,"[:Schedule {arrival: 0:05, route_no: 22-8, route_type: normal, departure: 20:45, Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 16.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,20:45,0:05,250.0,"[:Schedule {arrival: 0:05, route_no: 22-8, route_type: normal, departure: 20:45, Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 16.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,22:45,2:05,250.0,"[:Schedule {arrival: 2:05, route_no: 22-8, route_type: normal, departure: 22:45, Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 16.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,22:45,2:05,250.0,"[:Schedule {arrival: 2:05, route_no: 22-8, route_type: normal, departure: 22:45, Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 16.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,23:00,2:20,250.0,"[:Schedule {arrival: 2:20, route_no: 22-8, route_type: normal, departure: 23:00, Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 16.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,23:00,2:20,250.0,"[:Schedule {arrival: 2:20, route_no: 22-8, route_type: normal, departure: 23:00, Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 16.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,11:00,14:30,250.0,"[:Schedule {service_type: Semi-Luxury, arrival: 14:30, route_no: 38, route_type: normal, departure: 11:00, Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 18.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,11:00,14:30,250.0,"[:Schedule {service_type: Semi-Luxury, arrival: 14:30, route_no: 38, route_type: normal, departure: 11:00, Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 18.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,21:45,1:15,250.0,"[:Schedule {service_type: Semi-Luxury, arrival: 1:15, route_no: 38, route_type: normal, departure: 21:45, Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 18.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,21:45,1:15,250.0,"[:Schedule {service_type: Semi-Luxury, arrival: 1:15, route_no: 38, route_type: normal, departure: 21:45, Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 18.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,23:45,3:15,250.0,"[:Schedule {arrival: 3:15, route_no: 38, route_type: normal, departure: 23:45, Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 21.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,23:45,3:15,250.0,"[:Schedule {arrival: 3:15, route_no: 38, route_type: normal, departure: 23:45, Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 21.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,6.20,9:50,250.0,"[:Schedule {arrival: 9:50, route_no: 38, route_type: normal, departure: 6.20, Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 21.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,6.20,9:50,250.0,"[:Schedule {arrival: 9:50, route_no: 38, route_type: normal, departure: 6.20, Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 21.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,7:00,10:30,250.0,"[:Schedule {arrival: 10:30, route_no: 38, route_type: normal, departure: 7:00, Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 21.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,7:00,10:30,250.0,"[:Schedule {arrival: 10:30, route_no: 38, route_type: normal, departure: 7:00, Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 21.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,,10:35,250.0,"[:Schedule {arrival: 10:35, route_no: 38, route_type: normal, departure: , Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 21.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,,10:35,250.0,"[:Schedule {arrival: 10:35, route_no: 38, route_type: normal, departure: , Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 21.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,7:30,11:00,250.0,"[:Schedule {arrival: 11:00, route_no: 38, route_type: normal, departure: 7:30, Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 21.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,7:30,11:00,250.0,"[:Schedule {arrival: 11:00, route_no: 38, route_type: normal, departure: 7:30, Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 21.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,,11:20,250.0,"[:Schedule {arrival: 11:20, route_no: 38, route_type: normal, departure: , Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 21.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,,11:20,250.0,"[:Schedule {arrival: 11:20, route_no: 38, route_type: normal, departure: , Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 21.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,10:00,13:30,250.0,"[:Schedule {arrival: 13:30, route_no: 38, route_type: normal, departure: 10:00, Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 21.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,10:00,13:30,250.0,"[:Schedule {arrival: 13:30, route_no: 38, route_type: normal, departure: 10:00, Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 21.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,12:00,15:30,250.0,"[:Schedule {arrival: 15:30, route_no: 38, route_type: normal, departure: 12:00, Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 21.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,12:00,15:30,250.0,"[:Schedule {arrival: 15:30, route_no: 38, route_type: normal, departure: 12:00, Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 21.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,13:45,17:15,250.0,"[:Schedule {arrival: 17:15, route_no: 38, route_type: normal, departure: 13:45, Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 21.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,13:45,17:15,250.0,"[:Schedule {arrival: 17:15, route_no: 38, route_type: normal, departure: 13:45, Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 21.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,15:45,19:15,250.0,"[:Schedule {arrival: 19:15, route_no: 38, route_type: normal, departure: 15:45, Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 21.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,15:45,19:15,250.0,"[:Schedule {arrival: 19:15, route_no: 38, route_type: normal, departure: 15:45, Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 21.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,17:45,21:15,250.0,"[:Schedule {arrival: 21:15, route_no: 38, route_type: normal, departure: 17:45, Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 21.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,17:45,21:15,250.0,"[:Schedule {arrival: 21:15, route_no: 38, route_type: normal, departure: 17:45, Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 21.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,20:15,23:45,250.0,"[:Schedule {arrival: 23:45, route_no: 38, route_type: normal, departure: 20:15, Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 21.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,20:15,23:45,250.0,"[:Schedule {arrival: 23:45, route_no: 38, route_type: normal, departure: 20:15, Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 21.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,21:00,0:30,250.0,"[:Schedule {arrival: 0:30, route_no: 38, route_type: normal, departure: 21:00, Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 21.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,21:00,0:30,250.0,"[:Schedule {arrival: 0:30, route_no: 38, route_type: normal, departure: 21:00, Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 21.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,22:15,1:45,250.0,"[:Schedule {arrival: 1:45, route_no: 38, route_type: normal, departure: 22:15, Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 21.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,22:15,1:45,250.0,"[:Schedule {arrival: 1:45, route_no: 38, route_type: normal, departure: 22:15, Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 21.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,23:45,3:15,250.0,"[:Schedule {service_type: Normal, arrival: 3:15, route_no: 38, route_type: normal, departure: 23:45, Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 23.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,23:45,3:15,250.0,"[:Schedule {service_type: Normal, arrival: 3:15, route_no: 38, route_type: normal, departure: 23:45, Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 23.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,6.20,9:50,250.0,"[:Schedule {service_type: Normal, arrival: 9:50, route_no: 38, route_type: normal, departure: 6.20, Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 23.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,6.20,9:50,250.0,"[:Schedule {service_type: Normal, arrival: 9:50, route_no: 38, route_type: normal, departure: 6.20, Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 23.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,7:00,10:30,250.0,"[:Schedule {service_type: Normal, arrival: 10:30, route_no: 38, route_type: normal, departure: 7:00, Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 23.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,7:00,10:30,250.0,"[:Schedule {service_type: Normal, arrival: 10:30, route_no: 38, route_type: normal, departure: 7:00, Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 23.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,,10:35,250.0,"[:Schedule {service_type: Normal, arrival: 10:35, route_no: 38, route_type: normal, departure: , Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 23.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,,10:35,250.0,"[:Schedule {service_type: Normal, arrival: 10:35, route_no: 38, route_type: normal, departure: , Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 23.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,7:30,11:00,250.0,"[:Schedule {service_type: Normal, arrival: 11:00, route_no: 38, route_type: normal, departure: 7:30, Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 23.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,7:30,11:00,250.0,"[:Schedule {service_type: Normal, arrival: 11:00, route_no: 38, route_type: normal, departure: 7:30, Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 23.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,,11:20,250.0,"[:Schedule {service_type: Normal, arrival: 11:20, route_no: 38, route_type: normal, departure: , Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 23.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,,11:20,250.0,"[:Schedule {service_type: Normal, arrival: 11:20, route_no: 38, route_type: normal, departure: , Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 23.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,10:00,13:30,250.0,"[:Schedule {service_type: Semi-Luxury, arrival: 13:30, route_no: 38, route_type: normal, departure: 10:00, Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 23.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,10:00,13:30,250.0,"[:Schedule {service_type: Semi-Luxury, arrival: 13:30, route_no: 38, route_type: normal, departure: 10:00, Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 23.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,12:00,15:30,250.0,"[:Schedule {service_type: Normal, arrival: 15:30, route_no: 38, route_type: normal, departure: 12:00, Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 23.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,12:00,15:30,250.0,"[:Schedule {service_type: Normal, arrival: 15:30, route_no: 38, route_type: normal, departure: 12:00, Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 23.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,13:45,17:15,250.0,"[:Schedule {service_type: Semi-Luxury, arrival: 17:15, route_no: 38, route_type: normal, departure: 13:45, Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 23.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,13:45,17:15,250.0,"[:Schedule {service_type: Semi-Luxury, arrival: 17:15, route_no: 38, route_type: normal, departure: 13:45, Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 23.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,15:45,19:15,250.0,"[:Schedule {service_type: Semi-Luxury, arrival: 19:15, route_no: 38, route_type: normal, departure: 15:45, Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 23.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,15:45,19:15,250.0,"[:Schedule {service_type: Semi-Luxury, arrival: 19:15, route_no: 38, route_type: normal, departure: 15:45, Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 23.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,17:45,21:15,250.0,"[:Schedule {service_type: Normal, arrival: 21:15, route_no: 38, route_type: normal, departure: 17:45, Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 23.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,17:45,21:15,250.0,"[:Schedule {service_type: Normal, arrival: 21:15, route_no: 38, route_type: normal, departure: 17:45, Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 23.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,20:15,23:45,250.0,"[:Schedule {service_type: Normal, arrival: 23:45, route_no: 38, route_type: normal, departure: 20:15, Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 23.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,20:15,23:45,250.0,"[:Schedule {service_type: Normal, arrival: 23:45, route_no: 38, route_type: normal, departure: 20:15, Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 23.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,21:00,0:30,250.0,"[:Schedule {service_type: Normal, arrival: 0:30, route_no: 38, route_type: normal, departure: 21:00, Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 23.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,21:00,0:30,250.0,"[:Schedule {service_type: Normal, arrival: 0:30, route_no: 38, route_type: normal, departure: 21:00, Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 23.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,22:15,1:45,250.0,"[:Schedule {service_type: Normal, arrival: 1:45, route_no: 38, route_type: normal, departure: 22:15, Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 23.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,22:15,1:45,250.0,"[:Schedule {service_type: Normal, arrival: 1:45, route_no: 38, route_type: normal, departure: 22:15, Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 23.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
Colombo,Kandy,7:20,10:40,250.0,"[:Schedule {service_type: Semi-Luxury, arrival: 10:40, route_no: 22-7, route_type: normal, departure: 7:20, Source: 22-8, 38 Colombo - Ampara, Mahiyanganaya, Bibila 25.pdf}]","[:Fare {fare: 250.0, route_id: C001}]"
